lat,lon,moh,road_m,road_to_SE,in_innlandet,kommune,vercel_verdict,utelukket_cls,in_fellesskap891,treslag_score,in_storvilt,vern_jakt,wind_ms_2309_1749,drive_h_oslo,NOZ56U_min_km,NOZ56U_max_elev_deg,NOZ9EG_min_km,NOZ9EG_max_elev_deg,in_norway,windy_cloud
61.505,9.65,869.0,561.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,119.07,2.14,67.91,5.99,True,False
61.505,9.66,878.0,579.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.69,2.15,67.38,6.03,True,False
61.505,9.67,908.0,104.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.31,2.15,66.86,6.06,True,False
61.505,9.74,909.0,532.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,115.69,2.22,63.19,6.44,True,False
61.505,9.75,838.0,313.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,115.32,2.26,62.67,6.56,True,False
61.505,9.78,850.0,5.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,114.22,2.29,61.1,6.73,True,False
61.505,9.87,885.0,67.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,2.6,3.66,110.99,2.37,56.41,7.3,True,False
61.505,9.88,891.0,100.0,1.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.66,110.64,2.37,55.89,7.36,True,False
61.505,9.89,849.0,97.0,0.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.66,110.29,2.41,55.37,7.48,True,False
61.505,9.92,798.0,248.0,1.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.58,109.25,2.47,53.81,7.76,True,False
61.505,9.94,826.0,450.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,2.6,3.58,108.57,2.47,52.77,7.89,True,False
61.505,9.99,907.0,104.0,1.0,True,Sør-Fron,usikkert,open,False,,False,none,2.6,3.58,106.88,2.48,50.18,8.23,True,False
61.505,10.08,838.0,182.0,0.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,103.96,2.62,45.53,9.18,True,False
61.505,10.09,827.0,552.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,103.64,2.63,45.01,9.3,True,False
61.505,10.11,799.0,48.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.27,103.01,2.67,43.98,9.56,True,False
61.505,10.24,823.0,43.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,99.12,2.8,37.34,11.25,True,False
61.505,10.25,856.0,151.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,98.84,2.79,36.84,11.35,True,False
61.505,10.26,886.0,174.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,98.55,2.78,36.33,11.46,True,False
61.505,10.27,911.0,142.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,98.27,2.78,35.83,11.59,True,False
61.505,10.3,901.0,11.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.44,2.82,34.31,12.11,True,False
61.505,10.31,861.0,23.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.17,2.85,33.81,12.36,True,False
61.505,10.33,874.0,225.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,96.63,2.86,32.81,12.71,True,False
61.505,10.34,886.0,604.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,96.37,2.87,32.31,12.88,True,False
61.505,10.37,904.0,701.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.81,95.58,2.89,30.82,13.46,True,False
61.505,10.76,849.0,780.0,0.0,True,Stor-Elvdal,usikkert,open,False,,False,tillatt,3.3,3.53,87.48,3.26,13.75,28.59,True,True
61.505,10.77,805.0,616.0,0.0,True,Stor-Elvdal,usikkert,open,True,,False,tillatt,3.3,3.53,87.33,3.3,13.45,29.28,True,True
61.505,10.78,791.0,410.0,1.0,True,Stor-Elvdal,usikkert,open,False,,False,none,3.3,3.53,87.18,3.32,13.16,29.86,True,True
61.505,10.97,835.0,746.0,0.0,True,Stor-Elvdal,usikkert,open,False,0.63,False,none,3.3,3.52,84.96,3.39,11.62,32.89,True,True
61.505,11.41,832.0,523.0,1.0,True,Rendalen,usikkert,open,False,,False,none,2.9,3.29,84.45,3.42,28.8,14.52,True,False
61.505,11.46,795.0,596.0,0.0,True,Rendalen,usikkert,open,False,,False,none,2.9,3.29,84.81,3.43,31.26,13.47,True,False
61.505,11.48,865.0,513.0,1.0,True,Rendalen,usikkert,open,False,0.59,False,none,2.9,3.29,84.97,3.37,32.26,12.94,True,False
61.505,11.87,801.0,533.0,1.0,True,Trysil,usikkert,open,False,,False,none,1.9,3.47,90.74,3.15,52.19,8.01,True,False
61.505,12.01,803.0,874.0,0.0,True,Trysil,usikkert,open,False,0.65,False,none,1.9,3.62,93.87,3.02,59.48,6.98,True,False
61.505,12.29,863.0,791.0,0.0,True,Trysil,usikkert,open,False,,False,none,3.0,3.44,101.52,2.69,74.14,5.44,True,False
61.505,12.46,900.0,41.0,0.0,True,Trysil,usikkert,open,False,,False,none,3.0,3.41,106.93,2.49,83.08,4.76,True,False
61.505,12.47,866.0,368.0,0.0,True,Trysil,usikkert,open,False,,False,none,3.0,3.41,107.26,2.49,83.61,4.75,True,False
61.51,9.21,892.0,431.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.19,1.7,91.11,4.28,True,True
61.51,9.22,865.0,165.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,136.76,1.72,90.58,4.32,True,True
61.51,9.23,828.0,13.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,136.34,1.74,90.06,4.38,True,True
61.51,9.24,798.0,321.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,135.92,1.77,89.53,4.43,True,True
61.51,9.25,795.0,530.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,135.5,1.78,89.0,4.46,True,True
61.51,9.26,830.0,35.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,135.08,1.77,88.48,4.47,True,True
61.51,9.27,834.0,28.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,134.66,1.78,87.95,4.5,True,True
61.51,9.3,822.0,302.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,3.79,133.41,1.81,86.37,4.6,True,False
61.51,9.38,889.0,50.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,3.79,130.11,1.86,82.16,4.83,True,False
61.51,9.44,827.0,64.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,127.68,1.94,79.01,5.09,True,False
61.51,9.45,866.0,373.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,127.28,1.94,78.48,5.1,True,False
61.51,9.46,864.0,583.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,126.88,1.95,77.96,5.14,True,False
61.51,9.57,902.0,565.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.53,2.04,72.19,5.58,True,False
61.51,9.58,907.0,84.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.14,2.05,71.66,5.62,True,False
61.51,9.59,910.0,16.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,121.75,2.05,71.14,5.66,True,False
61.51,9.6,885.0,443.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,121.37,2.08,70.61,5.73,True,False
61.51,9.61,879.0,242.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,120.98,2.09,70.09,5.78,True,False
61.51,9.62,881.0,39.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,120.6,2.1,69.57,5.82,True,False
61.51,9.63,894.0,416.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,120.22,2.1,69.04,5.86,True,False
61.51,9.64,887.0,794.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,119.83,2.11,68.52,5.92,True,False
61.51,9.66,880.0,867.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,119.07,2.14,67.47,6.02,True,False
61.51,9.67,894.0,344.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.7,2.14,66.95,6.06,True,False
61.51,9.68,910.0,111.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.32,2.14,66.43,6.1,True,False
61.51,9.71,886.0,816.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,117.2,2.19,64.86,6.28,True,False
61.51,9.73,889.0,732.0,0.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,116.45,2.21,63.81,6.39,True,False
61.51,9.74,847.0,439.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,116.08,2.24,63.29,6.49,True,False
61.51,9.78,873.0,85.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,114.62,2.27,61.2,6.7,True,False
61.51,9.9,873.0,135.0,1.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.66,110.36,2.39,54.96,7.51,True,False
61.51,9.91,830.0,43.0,1.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.58,110.02,2.43,54.44,7.63,True,False
61.51,10.23,810.0,75.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,99.88,2.78,38.02,11.06,True,False
61.51,10.24,826.0,97.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,99.59,2.78,37.51,11.19,True,False
61.51,10.25,853.0,338.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,99.31,2.77,37.01,11.3,True,False
61.51,10.3,886.0,99.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.92,2.81,34.5,12.07,True,False
61.51,10.31,858.0,284.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.65,2.83,34.0,12.29,True,False
61.51,10.32,838.0,35.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.38,2.86,33.5,12.51,True,False
61.51,10.33,883.0,114.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.11,2.84,33.0,12.62,True,False
61.51,10.34,894.0,452.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,96.85,2.84,32.51,12.79,True,False
61.51,10.35,900.0,542.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,96.59,2.85,32.01,12.98,True,False
61.51,10.36,905.0,720.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,96.33,2.86,31.52,13.17,True,False
61.51,10.57,906.0,208.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.76,91.43,3.05,21.57,18.97,True,False
61.51,10.97,807.0,731.0,1.0,True,Stor-Elvdal,usikkert,open,False,0.63,False,none,3.3,3.52,85.51,3.39,12.15,31.81,True,True
61.51,11.43,865.0,452.0,1.0,True,Rendalen,usikkert,open,False,,False,none,2.9,3.29,85.13,3.37,29.99,13.9,True,False
61.51,11.9,793.0,542.0,0.0,True,Trysil,usikkert,open,False,0.6,False,none,1.9,3.47,91.88,3.11,53.86,7.76,True,False
61.51,12.28,819.0,475.0,0.0,True,Trysil,usikkert,open,False,0.66,False,none,3.0,3.44,101.67,2.71,73.7,5.51,True,False
61.51,12.45,893.0,694.0,1.0,True,Trysil,usikkert,open,False,,False,none,3.0,3.41,107.03,2.49,82.63,4.79,True,False
61.51,12.46,843.0,219.0,1.0,True,Trysil,usikkert,open,False,,False,tillatt,3.0,3.41,107.36,2.5,83.15,4.79,True,False
61.51,12.47,819.0,106.0,1.0,True,Trysil,usikkert,open,False,,False,none,3.0,3.41,107.69,2.5,83.68,4.77,True,False
61.515,9.2,893.0,534.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.95,1.68,91.7,4.24,True,True
61.515,9.21,869.0,206.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.52,1.7,91.18,4.29,True,True
61.515,9.22,842.0,234.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.1,1.72,90.65,4.33,True,True
61.515,9.23,814.0,368.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,136.68,1.74,90.12,4.38,True,True
61.515,9.24,817.0,117.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,136.26,1.75,89.6,4.41,True,True
61.515,9.25,837.0,528.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,135.84,1.75,89.07,4.43,True,True
61.515,9.26,832.0,285.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,135.42,1.76,88.55,4.46,True,True
61.515,9.27,803.0,293.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,135.0,1.78,88.02,4.51,True,True
61.515,9.3,840.0,520.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,3.79,133.76,1.8,86.44,4.58,True,False
61.515,9.38,896.0,86.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,3.79,130.47,1.85,82.24,4.82,True,False
61.515,9.45,795.0,96.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,127.64,1.96,78.56,5.15,True,False
61.515,9.46,838.0,461.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,127.24,1.95,78.04,5.16,True,False
61.515,9.56,893.0,716.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,123.3,2.02,72.8,5.53,True,False
61.515,9.57,880.0,354.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.91,2.04,72.27,5.59,True,False
61.515,9.58,852.0,52.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.52,2.06,71.75,5.65,True,False
61.515,9.59,862.0,197.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.13,2.07,71.23,5.69,True,False
61.515,9.6,871.0,317.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,121.75,2.07,70.7,5.73,True,False
61.515,9.61,888.0,189.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,121.37,2.07,70.18,5.76,True,False
61.515,9.66,886.0,792.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,119.46,2.13,67.57,6.01,True,False
61.515,9.67,885.0,338.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,119.09,2.14,67.04,6.06,True,False
61.515,9.68,902.0,75.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.71,2.14,66.52,6.1,True,False
61.515,9.69,898.0,580.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.34,2.15,66.0,6.16,True,False
61.515,9.7,840.0,682.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,117.96,2.19,65.48,6.26,True,False
61.515,9.71,874.0,325.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,117.59,2.18,64.96,6.28,True,False
61.515,9.72,852.0,363.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,117.22,2.2,64.43,6.36,True,False
61.515,9.73,844.0,398.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,116.85,2.22,63.91,6.42,True,False
61.515,9.74,803.0,41.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,116.49,2.25,63.39,6.51,True,False
61.515,9.78,909.0,14.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,115.03,2.24,61.31,6.66,True,False
61.515,9.89,895.0,384.0,1.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.66,111.13,2.36,55.59,7.4,True,False
61.515,9.9,910.0,175.0,1.0,True,Sør-Fron,usikkert,R,False,0.62,False,none,2.6,3.66,110.79,2.36,55.08,7.46,True,False
61.515,10.0,866.0,333.0,0.0,True,Sør-Fron,usikkert,open,False,,False,none,2.6,3.58,107.42,2.49,49.91,8.32,True,False
61.515,10.01,906.0,415.0,0.0,True,Sør-Fron,usikkert,open,False,,False,none,2.6,3.58,107.09,2.48,49.4,8.36,True,False
61.515,10.03,885.0,547.0,0.0,True,Sør-Fron,usikkert,open,False,,False,none,2.6,3.58,106.44,2.51,48.37,8.57,True,False
61.515,10.04,869.0,583.0,1.0,True,Sør-Fron,usikkert,open,False,,False,none,2.6,3.58,106.12,2.53,47.86,8.68,True,False
61.515,10.05,895.0,140.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,105.8,2.53,47.34,8.75,True,False
61.515,10.06,890.0,285.0,0.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,105.48,2.54,46.83,8.85,True,False
61.515,10.07,910.0,171.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,105.16,2.54,46.32,8.93,True,False
61.515,10.23,815.0,198.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,100.34,2.76,38.19,11.01,True,False
61.515,10.24,849.0,214.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,100.06,2.75,37.69,11.11,True,False
61.515,10.25,871.0,544.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,99.78,2.75,37.18,11.22,True,False
61.515,10.26,905.0,798.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,99.5,2.74,36.68,11.33,True,False
61.515,10.29,893.0,29.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,98.67,2.77,35.19,11.83,True,False
61.515,10.3,861.0,259.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,98.4,2.8,34.69,12.05,True,False
61.515,10.31,848.0,649.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,98.13,2.82,34.19,12.24,True,False
61.515,10.32,828.0,512.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.86,2.84,33.7,12.45,True,False
61.515,10.33,890.0,218.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.59,2.82,33.2,12.53,True,False
61.515,10.34,911.0,90.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.33,2.81,32.71,12.69,True,False
61.515,10.35,907.0,12.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,97.07,2.83,32.22,12.88,True,False
61.515,10.58,909.0,298.0,0.0,True,Ringebu,usikkert,open,False,,False,tillatt,4.0,3.76,91.74,3.04,21.44,19.08,True,False
61.515,10.98,808.0,828.0,1.0,True,Stor-Elvdal,usikkert,open,False,0.63,False,none,3.3,3.52,85.97,3.36,12.83,30.42,True,True
61.515,10.99,806.0,887.0,0.0,True,Stor-Elvdal,usikkert,open,False,0.63,False,none,3.3,3.52,85.89,3.37,13.0,30.12,True,True
61.515,11.85,798.0,773.0,0.0,True,Trysil,usikkert,open,False,,False,none,1.9,3.47,91.37,3.12,51.4,8.14,True,False
61.515,11.89,809.0,661.0,1.0,True,Trysil,usikkert,open,False,0.6,False,none,1.9,3.47,92.18,3.08,53.47,7.8,True,False
61.515,12.13,812.0,298.0,1.0,True,Trysil,usikkert,open,False,0.6,False,none,1.9,3.44,97.9,2.85,65.94,6.24,True,False
61.515,12.28,859.0,710.0,0.0,True,Trysil,usikkert,open,False,0.66,False,none,3.0,3.44,102.13,2.67,73.78,5.47,True,False
61.515,12.39,814.0,857.0,0.0,True,Trysil,usikkert,open,False,0.78,True,none,3.0,3.41,105.53,2.58,79.55,5.06,True,False
61.515,12.45,850.0,245.0,1.0,True,Trysil,usikkert,open,False,,False,tillatt,3.0,3.41,107.47,2.5,82.7,4.82,True,False
61.515,12.46,829.0,26.0,1.0,True,Trysil,usikkert,open,False,,False,none,3.0,3.41,107.8,2.5,83.23,4.8,True,False
61.52,9.19,874.0,767.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,138.7,1.67,92.3,4.22,True,True
61.52,9.2,860.0,238.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,138.28,1.69,91.77,4.26,True,True
61.52,9.21,850.0,241.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.86,1.7,91.25,4.3,True,True
61.52,9.22,830.0,492.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.44,1.72,90.72,4.34,True,True
61.52,9.23,829.0,50.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,137.02,1.73,90.19,4.37,True,True
61.52,9.24,844.0,392.0,0.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,136.6,1.73,89.67,4.39,True,True
61.52,9.25,829.0,840.0,0.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,136.18,1.75,89.14,4.43,True,True
61.52,9.26,813.0,711.0,1.0,True,Nord-Fron,usikkert,R,False,,True,none,2.4,4.25,135.77,1.76,88.62,4.47,True,True
61.52,9.29,793.0,141.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,4.25,134.52,1.8,87.04,4.58,True,False
61.52,9.3,869.0,645.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,3.79,134.1,1.78,86.52,4.56,True,False
61.52,9.39,853.0,60.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,2.4,3.79,130.42,1.87,81.79,4.88,True,False
61.52,9.4,791.0,88.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,130.02,1.9,81.27,4.96,True,False
61.52,9.46,876.0,145.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.79,127.61,1.92,78.12,5.12,True,False
61.52,9.55,870.0,696.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,124.06,2.01,73.41,5.5,True,False
61.52,9.56,838.0,292.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,123.68,2.04,72.89,5.57,True,False
61.52,9.57,839.0,21.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,123.29,2.05,72.36,5.61,True,False
61.52,9.58,846.0,25.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.9,2.05,71.84,5.65,True,False
61.52,9.59,852.0,137.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.52,2.06,71.32,5.69,True,False
61.52,9.6,862.0,145.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,122.13,2.07,70.8,5.73,True,False
61.52,9.61,882.0,439.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,121.75,2.07,70.27,5.76,True,False
61.52,9.68,882.0,87.0,0.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,119.11,2.14,66.62,6.11,True,False
61.52,9.69,827.0,622.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.73,2.17,66.1,6.21,True,False
61.52,9.7,835.0,224.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,4.2,118.36,2.18,65.58,6.25,True,False
61.52,9.71,835.0,66.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,117.99,2.19,65.06,6.31,True,False
61.52,9.72,834.0,444.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,117.62,2.2,64.54,6.36,True,False
61.52,9.73,816.0,152.0,1.0,True,Nord-Fron,usikkert,R,False,,False,none,3.0,3.66,117.25,2.22,64.02,6.43,True,False
61.52,9.77,831.0,6.0,1.0,True,Sør-Fron,usikkert,R,False,,False,none,3.0,3.66,115.8,2.25,61.94,6.65,True,False
61.52,9.86,880.0,760.0,1.0,True,Sør-Fron,usikkert,R,False,0.61,False,none,2.6,3.66,112.6,2.32,57.27,7.19,True,False
61.52,9.87,900.0,648.0,1.0,True,Sør-Fron,usikkert,R,False,0.61,False,none,2.6,3.66,112.25,2.32,56.75,7.24,True,False
61.52,9.88,883.0,148.0,1.0,True,Sør-Fron,usikkert,R,False,0.64,False,none,2.6,3.66,111.9,2.34,56.23,7.32,True,False
61.52,9.89,872.0,95.0,1.0,True,Sør-Fron,usikkert,R,False,0.64,False,none,2.6,3.66,111.55,2.36,55.72,7.41,True,False
61.52,9.9,862.0,20.0,1.0,True,Sør-Fron,usikkert,R,False,0.64,False,none,2.6,3.66,111.21,2.37,55.2,7.49,True,False
61.52,9.91,833.0,101.0,1.0,True,Sør-Fron,usikkert,R,False,0.64,False,none,2.6,3.58,110.87,2.4,54.68,7.59,True,False
61.52,10.04,797.0,39.0,1.0,True,Sør-Fron,usikkert,open,False,0.62,False,none,2.6,3.58,106.56,2.55,48.0,8.74,True,False
61.52,10.05,801.0,248.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,106.24,2.56,47.49,8.83,True,False
61.52,10.06,813.0,174.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,105.93,2.57,46.97,8.92,True,False
61.52,10.07,830.0,14.0,1.0,True,Ringebu,usikkert,open,False,,False,none,2.6,3.58,105.61,2.57,46.46,9.0,True,False
61.52,10.23,838.0,336.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,100.81,2.73,38.37,10.92,True,False
61.52,10.24,872.0,132.0,0.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,100.53,2.72,37.87,11.02,True,False
61.52,10.25,885.0,363.0,0.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,100.25,2.72,37.37,11.15,True,False
61.52,10.26,910.0,242.0,0.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,99.97,2.72,36.87,11.26,True,False
61.52,10.28,903.0,310.0,1.0,True,Ringebu,usikkert,open,False,,False,none,4.0,3.27,99.42,2.74,35.88,11.58,True,False
61.52,10.29,887.0,396.0,1.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.27,99.14,2.76,35.38,11.77,True,False
61.52,10.3,871.0,728.0,0.0,True,Ringebu,usikkert,open,False,0.61,False,none,4.0,3.81,98.87,2.78,34.89,11.96,True,False
61.52,10.33,901.0,742.0,1.0,True,Ringebu,usikkert,open,False,0.57,False,none,4.0,3.81,98.08,2.79,33.41,12.44,True,False
61.52,10.35,906.0,538.0,1.0,True,Ringebu,usikkert,open,False,0.57,False,none,4.0,3.81,97.56,2.81,32.43,12.8,True,False
61.52,10.58,897.0,844.0,0.0,True,Ringebu,usikkert,open,False,,False,tillatt,4.0,3.76,92.25,3.02,21.76,18.84,True,False
61.52,10.67,908.0,586.0,1.0,True,Ringebu,usikkert,open,False,0.81,False,tillatt,3.3,3.76,90.55,3.09,18.12,22.28,True,True
61.52,10.68,861.0,68.0,1.0,True,Ringebu,usikkert,open,False,0.81,False,tillatt,3.3,3.76,90.38,3.13,17.75,22.83,True,True
61.52,10.69,907.0,471.0,0.0,True,Ringebu,usikkert,open,False,0.73,False,tillatt,3.3,3.76,90.21,3.11,17.39,23.13,True,True
